,Date,Country_Region,Province_State,ConfirmedCases,Fatalities,Lat,Long,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
21751,2020-03-05,US,New Jersey,0.0,0.0,40.29889999999996,-74.52100000000003,47.3,37.0,58.3,12.3,1017.3,25.9,0.4286519091224629,0.12141322621719683,6.1,0.0,0
21752,2020-03-06,US,New Jersey,0.0,0.0,40.29889999999996,-74.52100000000003,37.2,27.0,54.5,7.8,1012.7,34.0,0.8806022633029782,0.4968076477308258,5.5,0.34,1
21753,2020-03-07,US,New Jersey,0.0,0.0,40.29889999999996,-74.52100000000003,39.8,27.0,47.8,14.1,1017.5,26.0,0.5741579583685404,0.23914544660330905,11.4,0.12,1
21754,2020-03-08,US,New Jersey,0.0,0.0,40.29889999999996,-74.52100000000003,42.8,26.6,59.2,25.4,1030.4,17.1,0.3509315132246218,0.11859063511961875,8.3,0.0,0
21755,2020-03-09,US,New Jersey,0.0,0.0,40.29889999999996,-74.52100000000003,51.1,24.1,72.3,22.9,1027.9,25.8,0.3701632338309597,0.09685543284476936,6.9,0.0,0
21756,2020-03-10,US,New Jersey,15.0,1.0,40.29889999999996,-74.52100000000003,57.4,46.9,67.8,15.5,1020.4,42.4,0.5705169292449934,0.14148754667695695,12.6,0.0,1
21757,2020-03-11,US,New Jersey,23.0,1.0,40.29889999999996,-74.52100000000003,53.8,41.0,63.5,13.0,1018.1,35.2,0.4907092858508296,0.12431729804914092,7.1,0.0,1
21758,2020-03-12,US,New Jersey,29.0,1.0,40.29889999999996,-74.52100000000003,42.8,32.0,61.0,14.4,1018.7,34.3,0.7163891577575418,0.24209010023245456,3.9,0.0,0
21759,2020-03-13,US,New Jersey,29.0,1.0,40.29889999999996,-74.52100000000003,57.8,46.4,71.1,7.7,1012.9,49.1,0.7256434172483044,0.17975526628791005,10.2,0.19,1
21760,2020-03-14,US,New Jersey,69.0,1.0,40.29889999999996,-74.52100000000003,51.7,40.8,59.7,19.4,1024.3,20.7,0.2923114455850391,0.0758280726976202,9.5,0.02,0
21761,2020-03-15,US,New Jersey,98.0,2.0,40.29889999999996,-74.52100000000003,47.3,39.7,57.7,24.5,1029.5,29.2,0.490985063182067,0.13906873917213375,6.7,0.02,1
21762,2020-03-16,US,New Jersey,178.0,2.0,40.29889999999996,-74.52100000000003,38.0,28.6,55.2,28.2,1033.3,26.3,0.6238077552442916,0.31477382495770617,6.8,0.0,0
21763,2020-03-17,US,New Jersey,267.0,3.0,40.29889999999996,-74.52100000000003,45.5,28.6,57.2,19.0,1024.0,38.5,0.7628664103433792,0.2287158041633255,4.9,0.05,1
21764,2020-03-18,US,New Jersey,267.0,3.0,40.29889999999996,-74.52100000000003,47.7,35.6,57.2,24.1,1029.1,31.7,0.5353209075485721,0.15001355836630115,6.1,0.02,0
21765,2020-03-19,US,New Jersey,742.0,9.0,40.29889999999996,-74.52100000000003,47.4,35.6,57.2,19.5,1024.5,44.1,0.8819700372722231,0.2491309193037401,4.4,0.0,1
21766,2020-03-20,US,New Jersey,890.0,11.0,40.29889999999996,-74.52100000000003,58.9,41.7,81.1,11.7,1016.6,52.2,0.7828320561156521,0.19353152574045646,9.9,0.01,1
21767,2020-03-21,US,New Jersey,1327.0,16.0,40.29889999999996,-74.52100000000003,55.2,43.5,81.1,16.7,1021.5,34.7,0.4569391766537613,0.11451118708592765,9.1,0.0,0
21768,2020-03-22,US,New Jersey,1914.0,20.0,40.29889999999996,-74.52100000000003,38.4,32.2,44.6,29.1,1034.2,23.9,0.5557509974766118,0.26707024488189185,8.7,0.0,0
21769,2020-03-23,US,New Jersey,2844.0,27.0,40.29889999999996,-74.52100000000003,40.6,37.0,45.5,22.9,1028.0,36.1,0.8380179405810582,0.3266004581198143,10.1,0.05,1
21770,2020-03-24,US,New Jersey,3675.0,44.0,40.29889999999996,-74.52100000000003,44.9,35.4,56.8,13.6,1018.6,35.9,0.704415297321327,0.2160131648095633,7.5,0.71,0
21771,2020-03-25,US,New Jersey,4402.0,62.0,40.29889999999996,-74.52100000000003,42.7,35.4,56.8,12.3,1017.0,37.6,0.8197537627835599,0.2785335545193455,8.7,0.0,1
21772,2020-03-26,US,New Jersey,6876.0,81.0,40.29889999999996,-74.52100000000003,46.0,32.0,60.3,11.4,1016.3,34.3,0.6338038321984859,0.18675522017932206,5.8,0.0,0
21773,2020-03-27,US,New Jersey,8825.0,108.0,40.29889999999996,-74.52100000000003,54.8,32.0,69.6,5.8,1010.7,41.9,0.6152418862041128,0.15460599554301332,6.7,0.0,1
21774,2020-03-28,US,New Jersey,11124.0,140.0,40.29889999999996,-74.52100000000003,47.4,43.5,53.2,12.4,1017.3,44.5,0.8955829648417196,0.2529761759638109,4.5,0.61,1
21775,2020-03-29,US,New Jersey,13386.0,161.0,40.29889999999996,-74.52100000000003,48.7,43.9,52.0,8.4,1013.4,48.3,0.9850631291627572,0.2694783499346173,8.4,0.09,1
21776,2020-03-30,US,New Jersey,16636.0,198.0,40.29889999999996,-74.52100000000003,48.5,45.5,54.5,7.9,1012.9,47.3,0.9557470929951828,0.2626447497501672,4.2,0.01,1
21777,2020-03-31,US,New Jersey,18696.0,267.0,40.29889999999996,-74.52100000000003,43.4,41.0,54.5,10.4,1015.3,41.5,0.9292988976349934,0.3044604844095816,5.9,0.15,1
21778,2020-04-01,US,New Jersey,22255.0,355.0,40.29889999999996,-74.52100000000003,43.7,36.7,55.4,3.6,1009.8,32.2,0.6360770252499252,0.2054040452093084,8.3,0.0,0
21779,2020-04-02,US,New Jersey,25590.0,537.0,40.29889999999996,-74.52100000000003,47.7,37.0,57.7,2.2,1007.1,27.1,0.4436914620637739,0.12433613950505787,14.5,0.0,0
21780,2020-04-03,US,New Jersey,29895.0,646.0,40.29889999999996,-74.52100000000003,51.0,37.0,57.7,0.2,1005.0,33.0,0.4984616121228226,0.1306247441332197,15.6,0.0,1
21781,2020-04-04,US,New Jersey,34124.0,846.0,40.29889999999996,-74.52100000000003,50.8,46.2,58.8,8.6,1013.5,42.8,0.7384820326691104,0.1941305710698919,6.7,0.0,1
21782,2020-04-05,US,New Jersey,37505.0,917.0,40.29889999999996,-74.52100000000003,51.9,38.5,68.2,11.9,1016.9,42.9,0.7116248735983249,0.18410767744427214,5.2,0.0,0
21783,2020-04-06,US,New Jersey,41090.0,1003.0,40.29889999999996,-74.52100000000003,56.3,38.5,68.2,11.0,1015.9,40.1,0.5431092432265385,0.13526974416815316,6.3,0.01,1
21784,2020-04-07,US,New Jersey,44416.0,1232.0,40.29889999999996,-74.52100000000003,52.6,37.8,67.8,8.3,1013.3,37.5,0.5618432373333182,0.1441062462387609,4.3,0.0,0
21785,2020-04-08,US,New Jersey,47437.0,1504.0,40.29889999999996,-74.52100000000003,58.1,37.8,72.9,996.6,1001.4,50.6,0.7592439812138602,0.18794603350026548,6.5,0.38,1
21786,2020-04-09,US,New Jersey,51027.0,1709.0,40.29889999999996,-74.52100000000003,51.5,40.5,72.9,992.1,996.7,43.2,0.7306611330872174,0.19006655890318308,9.6,0.15,1
21787,2020-04-10,US,New Jersey,54588.0,1932.0,40.29889999999996,-74.52100000000003,47.3,42.8,49.3,991.2,996.0,25.6,0.42335253643643306,0.1199122089091079,13.0,0.0,1
21788,2020-04-11,US,New Jersey,58151.0,2183.0,40.29889999999996,-74.52100000000003,47.3,42.8,49.3,991.2,996.0,25.6,0.42335253643643306,0.1199122089091079,13.0,0.0,1
21789,2020-01-22,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,41.3,37.4,49.1,807.9,,34.7,0.7713777118552123,0.2856623161713465,11.2,99.99,1
21790,2020-01-23,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,37.4,27.1,50.9,811.6,,27.1,0.6601749017492982,0.3614958130054463,7.4,0.0,0
21791,2020-01-24,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,35.2,19.8,54.3,811.7,,26.1,0.6911418066976499,0.5853360084714012,3.4,0.0,0
21792,2020-01-25,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,39.7,27.5,54.0,810.2,,26.0,0.5764036199209013,0.24225123162413095,7.4,0.0,0
21793,2020-01-26,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,40.7,26.8,54.7,812.4,,22.3,0.4750106914676615,0.18371089017868755,7.3,0.0,0
21794,2020-01-27,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,34.9,20.7,50.2,809.1,,25.5,0.6822654788381048,0.6300200810644097,6.0,0.0,0
21795,2020-01-28,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,37.4,26.2,48.7,809.5,,21.2,0.5160061686211482,0.2825525007801096,14.2,0.0,0
21796,2020-01-29,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,28.5,11.3,50.9,809.8,,14.1,0.5438495373232096,-0.3212884016708153,2.8,0.0,0
21797,2020-01-30,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,30.3,14.4,48.9,808.6,,18.1,0.6008352647303083,-0.7864921954743841,4.6,0.0,0
21798,2020-01-31,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,35.9,17.2,50.7,812.9,,16.1,0.4402014735618739,0.3145261906685501,9.4,0.0,0
21799,2020-02-01,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,37.7,19.2,59.9,818.0,,16.5,0.4171197295123855,0.2189564375504281,6.6,0.0,0
21800,2020-02-02,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,37.2,18.9,62.2,814.2,,20.7,0.5091953453154929,0.28727173695059943,3.9,0.0,0
21801,2020-02-03,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,41.6,20.3,59.4,801.5,,18.4,0.3886956559943777,0.14107714276431566,7.8,0.0,0
21802,2020-02-04,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,34.3,21.9,53.2,800.6,,24.7,0.6759328689818419,0.7683808194887081,10.1,99.99,1
21803,2020-02-05,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,16.3,-2.9,28.8,805.2,,11.0,0.7930188015575728,-0.062497480474631086,4.6,99.99,1
21804,2020-02-06,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,23.4,11.8,44.6,802.3,,10.9,0.5836075090448273,-0.1135900183151178,9.9,0.0,0
21805,2020-02-07,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,44.0,33.4,60.6,804.3,,25.4,0.4760642331158573,0.1516239862073447,12.6,0.0,0
21806,2020-02-08,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,45.4,23.0,62.8,808.9,,22.8,0.40481776113950935,0.1218095205569083,10.1,0.0,0
21807,2020-02-09,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,46.8,32.9,58.5,806.2,,17.0,0.2998952252027089,0.08616699166496654,8.7,0.0,0
21808,2020-02-10,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,39.1,31.1,51.3,809.1,,28.7,0.6594752643870908,0.29361833126543563,5.1,99.99,1
21809,2020-02-11,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,30.3,24.4,45.5,809.9,,26.8,0.8664326244051199,-1.1341586238365826,11.1,99.99,1
21810,2020-02-12,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,26.6,17.2,39.0,806.1,,21.9,0.8218606714839594,-0.2910317493365783,5.4,99.99,1
21811,2020-02-13,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,22.5,2.3,43.7,810.3,,14.8,0.7192961497347476,-0.1220375423023767,3.8,0.0,1
21812,2020-02-14,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,29.6,13.8,46.8,812.4,,22.9,0.7578781435895843,-0.6829654766955694,2.8,0.0,0
21813,2020-02-15,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,39.5,29.1,54.5,811.5,,28.3,0.6386851358755533,0.2734404630937012,6.3,0.0,0
21814,2020-02-16,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,44.4,32.4,59.7,810.7,,22.9,0.4223491232235068,0.13218686645720693,9.1,0.0,0
21815,2020-02-17,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,51.1,39.6,63.0,806.6,,28.9,0.4205634559216291,0.11004295359215273,10.3,0.0,0
21816,2020-02-18,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,42.9,35.6,54.3,810.5,,31.9,0.6480571966984727,0.21782705285968013,5.0,0.0,0
21817,2020-02-19,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,39.0,34.2,54.9,813.5,,31.9,0.7540422397792564,0.3391878394529304,6.6,0.0,0
21818,2020-02-20,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,34.8,28.0,53.6,817.5,,29.1,0.7944723494891544,0.756812984370715,6.2,0.0,0
21819,2020-02-21,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,32.5,27.7,49.3,821.4,,28.2,0.8396497263763014,4.084818216473098,4.1,0.0,0
21820,2020-02-22,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,40.0,30.2,52.7,815.0,,33.6,0.7764648458672063,0.3177939331109251,1.6,99.99,1
21821,2020-02-23,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,42.0,32.0,47.8,808.5,,39.1,0.8933101222453239,0.31611347150709,7.5,99.99,1
21822,2020-02-24,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,42.3,34.2,55.8,808.2,,27.3,0.5497950104476489,0.1910903562802946,15.5,0.0,0
21823,2020-02-25,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,34.8,24.4,47.3,810.0,,6.2,0.2967368376743013,0.28267099772247284,12.9,0.0,0
21824,2020-02-26,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,24.9,6.4,46.4,818.7,,8.2,0.486016127808109,-0.12198697125011315,6.3,0.0,0
21825,2020-02-27,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,36.0,18.7,57.2,816.5,,7.7,0.3027116783575633,0.2117201237296597,6.1,0.0,0
21826,2020-02-28,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,41.2,15.3,60.8,818.1,,10.8,0.2834849111479773,0.10571250916920308,7.0,0.0,0
21827,2020-02-29,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,37.3,18.3,62.6,814.1,,13.0,0.3638527662083588,0.20219718159858532,4.8,0.0,0
21828,2020-03-01,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,46.0,23.7,59.7,806.7,,20.8,0.3636564394238981,0.10715419340186287,7.4,0.0,0
21829,2020-03-02,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,42.6,23.2,57.9,805.9,,22.1,0.4376152881856249,0.14951676526877292,6.3,99.99,1
21830,2020-03-03,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,36.7,16.0,55.2,805.7,,15.5,0.415523857957598,0.2542913540830133,4.3,0.0,0
21831,2020-03-04,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,38.1,17.2,60.8,810.5,,15.8,0.39835705375986025,0.19849491903916094,3.3,0.0,0
21832,2020-03-05,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,38.8,16.3,63.3,816.9,,13.6,0.35215242014198295,0.16179366038968895,5.0,0.0,0
21833,2020-03-06,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,40.2,19.4,64.2,820.9,,19.1,0.4228926815143226,0.17018281053887716,6.1,0.0,0
21834,2020-03-07,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,42.7,19.0,68.5,815.1,,26.6,0.5259664597790958,0.17871135730170262,6.3,0.0,0
21835,2020-03-08,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,48.1,36.5,63.9,809.7,,34.6,0.5924271476962767,0.16435289719081456,7.5,99.99,1
21836,2020-03-09,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,45.1,34.2,62.2,811.7,,33.4,0.6326969066612709,0.1925226294973693,8.0,0.0,0
21837,2020-03-10,US,New Mexico,0.0,0.0,34.8405,-106.24849999999992,45.8,26.4,67.3,815.8,,28.6,0.5071320907788369,0.15044723921424366,5.6,0.0,0
21838,2020-03-11,US,New Mexico,3.0,0.0,34.8405,-106.24849999999992,52.0,43.0,66.0,815.0,,39.0,0.6093377263311974,0.1574391162002799,7.1,99.99,1
21839,2020-03-12,US,New Mexico,5.0,0.0,34.8405,-106.24849999999992,52.3,44.2,63.1,809.8,,42.7,0.6957691439255055,0.17909433239587594,6.1,99.99,1
21840,2020-03-13,US,New Mexico,10.0,0.0,34.8405,-106.24849999999992,50.4,41.9,62.4,807.7,,44.6,0.8032094125611771,0.2125415143491002,9.6,99.99,1
21841,2020-03-14,US,New Mexico,10.0,0.0,34.8405,-106.24849999999992,45.7,35.8,59.5,811.2,,32.5,0.5964242131419398,0.17755136710278008,8.0,99.99,1
21842,2020-03-15,US,New Mexico,13.0,0.0,34.8405,-106.24849999999992,43.6,28.6,60.6,815.1,,34.1,0.6891458822601111,0.22359946689718085,4.6,0.0,0
21843,2020-03-16,US,New Mexico,17.0,0.0,34.8405,-106.24849999999992,46.9,26.6,68.7,812.8,,34.3,0.6125229983881619,0.17547470352419522,4.2,99.99,1
21844,2020-03-17,US,New Mexico,23.0,0.0,34.8405,-106.24849999999992,47.1,32.0,65.3,810.4,,27.7,0.4652192251513671,0.1325096810898335,6.1,0.0,0
21845,2020-03-18,US,New Mexico,23.0,0.0,34.8405,-106.24849999999992,48.9,34.3,61.9,807.8,,35.6,0.5982135646136879,0.16293324976314702,11.5,99.99,1
21846,2020-03-19,US,New Mexico,35.0,0.0,34.8405,-106.24849999999992,43.3,33.8,54.0,805.4,,34.8,0.7168975950099251,0.2360420487932525,14.7,99.99,1
21847,2020-03-20,US,New Mexico,43.0,0.0,34.8405,-106.24849999999992,37.7,26.2,50.5,815.2,,27.8,0.6714874593065157,0.3524803348942935,7.6,99.99,1
21848,2020-03-21,US,New Mexico,43.0,0.0,34.8405,-106.24849999999992,39.7,29.7,60.3,815.0,,33.7,0.7887614914758503,0.3315011151282023,5.2,99.99,1
21849,2020-03-22,US,New Mexico,57.0,0.0,34.8405,-106.24849999999992,44.8,31.1,60.6,811.7,,29.6,0.5488183368220344,0.16896651257667847,6.3,99.99,1
21850,2020-03-23,US,New Mexico,83.0,0.0,34.8405,-106.24849999999992,47.7,34.2,67.5,810.7,,28.6,0.4718971445141438,0.13224024848130966,6.1,0.0,0
21851,2020-03-24,US,New Mexico,100.0,0.0,34.8405,-106.24849999999992,51.4,36.7,64.9,810.7,,23.4,0.3312130872037757,0.0862811688259349,11.3,0.0,0
21852,2020-03-25,US,New Mexico,113.0,1.0,34.8405,-106.24849999999992,52.6,33.3,72.7,809.4,,19.7,0.2709610066637414,0.06949834215806817,8.6,0.0,0
21853,2020-03-26,US,New Mexico,113.0,1.0,34.8405,-106.24849999999992,59.0,52.7,64.8,806.1,,31.1,0.3444189907233391,0.08513805606310479,11.2,99.99,1
21854,2020-03-27,US,New Mexico,136.0,1.0,34.8405,-106.24849999999992,52.3,44.8,64.0,803.3,,34.4,0.5023691558865019,0.12931224296920796,17.6,99.99,1
21855,2020-03-28,US,New Mexico,208.0,1.0,34.8405,-106.24849999999992,39.3,27.7,53.1,806.7,,18.1,0.4196640561810314,0.18315571675430864,14.7,0.0,0
21856,2020-03-29,US,New Mexico,237.0,2.0,34.8405,-106.24849999999992,40.1,21.7,63.1,811.6,,14.2,0.3435991861226055,0.1394357220095714,5.4,0.0,0
21857,2020-03-30,US,New Mexico,237.0,2.0,34.8405,-106.24849999999992,45.6,25.7,60.1,809.7,,17.4,0.31933602862512817,0.09539920264214953,10.2,0.0,0
21858,2020-03-31,US,New Mexico,315.0,4.0,34.8405,-106.24849999999992,46.9,21.2,68.5,813.5,,18.6,0.3200135692642861,0.09167702492500468,7.7,0.0,0
21859,2020-04-01,US,New Mexico,340.0,5.0,34.8405,-106.24849999999992,57.2,37.8,72.3,806.0,,20.7,0.2388713436042581,0.0592782949263142,9.4,0.0,0
21860,2020-04-02,US,New Mexico,388.0,6.0,34.8405,-106.24849999999992,58.3,43.9,73.6,805.0,,19.2,0.21535337879747546,0.0532878101440828,12.8,0.0,0
21861,2020-04-03,US,New Mexico,534.0,10.0,34.8405,-106.24849999999992,51.5,28.6,69.3,808.0,,20.1,0.2870840081396371,0.07467903665914702,9.7,0.0,0
21862,2020-04-04,US,New Mexico,534.0,10.0,34.8405,-106.24849999999992,47.1,31.6,68.2,808.8,,26.7,0.4464397079657131,0.1271606591690769,6.8,0.0,0
21863,2020-04-05,US,New Mexico,670.0,12.0,34.8405,-106.24849999999992,53.3,30.0,70.9,807.1,,19.7,0.2640452431690589,0.06721435908245092,5.4,0.0,0
21864,2020-04-06,US,New Mexico,757.0,12.0,34.8405,-106.24849999999992,54.3,34.7,71.1,808.5,,17.2,0.22866361643232525,0.05768195299546686,7.3,0.0,0
21865,2020-04-07,US,New Mexico,876.0,13.0,34.8405,-106.24849999999992,55.0,32.2,71.6,811.2,,17.1,0.22190978142556794,0.055686037360516624,8.4,0.0,0
21866,2020-04-08,US,New Mexico,902.0,13.0,34.8405,-106.24849999999992,52.8,28.0,73.9,811.8,,19.4,0.26554797478570025,0.06795571271073436,3.9,0.0,0
21867,2020-04-09,US,New Mexico,865.0,16.0,34.8405,-106.24849999999992,56.8,40.1,73.0,811.0,,26.1,0.30390174472334863,0.07552722689953571,6.3,0.0,0
21868,2020-04-10,US,New Mexico,1081.0,17.0,34.8405,-106.24849999999992,58.5,49.1,69.4,809.4,,18.5,0.2075003170993312,0.05132652641909171,9.0,0.0,0
21869,2020-04-11,US,New Mexico,1091.0,19.0,34.8405,-106.24849999999992,58.5,49.1,69.4,809.4,,18.5,0.2075003170993312,0.05132652641909171,9.0,0.0,0
21870,2020-01-22,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,19.2,6.1,34.0,977.4,1031.0,11.2,0.7063549802409055,-0.07733866368288626,2.7,0.0,0
21871,2020-01-23,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,24.4,6.1,39.0,976.3,1029.4,13.1,0.6167130042595065,-0.14162592505253058,0.9,0.0,0
21872,2020-01-24,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,33.9,26.1,48.0,975.2,1027.7,15.4,0.4624776751967561,0.6263122473425495,2.5,0.0,0
21873,2020-01-25,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,33.7,24.1,48.0,966.1,1020.4,26.6,0.7491352140754629,1.1248303077224795,9.7,0.0,1
21874,2020-01-26,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,34.6,30.9,37.9,957.0,1008.3,31.5,0.8829085887075395,0.8985570040733348,6.9,0.91,1
21875,2020-01-27,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,32.5,30.2,35.6,954.3,1005.9,28.7,0.8570317810639645,4.169380303969185,7.3,0.0,1
21876,2020-01-28,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,30.7,28.9,35.1,957.8,1009.5,25.2,0.7978045284391694,-1.3880239615092382,9.6,0.0,1
21877,2020-01-29,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,27.6,21.9,35.1,965.2,1017.1,17.1,0.6427403504295766,-0.2910861043845188,11.4,0.0,1
21878,2020-01-30,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,20.8,7.0,35.1,971.9,1025.1,10.6,0.6425775693945988,-0.08606860143325974,3.3,0.0,0
21879,2020-01-31,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,25.2,7.0,35.1,973.7,1026.6,17.7,0.7283587413471088,-0.19327547076968327,2.3,0.0,0
21880,2020-02-01,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,32.5,16.0,37.9,960.5,1014.8,30.4,0.9185619621317492,4.468718940775855,2.2,0.0,1
21881,2020-02-02,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,31.0,28.0,37.9,951.0,1003.4,27.6,0.8703839345357618,-1.992684695205259,4.0,0.0,1
21882,2020-02-03,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,36.5,28.0,48.0,954.8,1007.7,30.8,0.7958090357748224,0.5046535910849757,6.6,0.14,1
21883,2020-02-04,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,39.8,30.9,55.9,958.7,1009.9,32.7,0.7547711738738532,0.3143735740809972,4.1,0.0,1
21884,2020-02-05,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,34.2,28.0,55.9,963.1,1015.3,24.3,0.6674152769883844,0.7900209445223134,7.7,0.0,1
21885,2020-02-06,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,30.5,27.0,35.1,958.1,1007.4,27.6,0.8882213018775778,-1.328456463470173,6.4,0.21,1
21886,2020-02-07,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,31.8,24.1,39.2,938.8,987.2,31.0,0.9681510046194832,-11.447159214100775,9.2,0.14,1
21887,2020-02-08,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,23.3,17.1,39.0,963.0,1013.4,17.4,0.7783695727300262,-0.1491297880383027,9.4,0.5,1
21888,2020-02-09,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,24.4,17.1,34.0,977.5,1030.7,21.9,0.9004526572090283,-0.20678571663388445,2.7,0.01,1
21889,2020-02-10,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,33.2,18.0,39.0,969.8,1022.1,31.8,0.9451854958290457,1.9706222065705952,3.9,0.22,1
21890,2020-02-11,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,35.4,30.0,39.9,960.6,1017.2,35.1,0.9881329668420594,0.793926308814628,4.5,0.13,1
21891,2020-02-12,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,32.9,28.0,39.9,966.5,1018.8,22.3,0.6465773499547267,1.7758719383939832,8.1,0.02,1
21892,2020-02-13,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,33.0,28.0,37.9,956.8,1010.6,30.2,0.8929825733921825,2.2162667831307794,4.6,0.12,1
21893,2020-02-14,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,22.1,8.1,35.1,968.8,1022.0,11.9,0.6442273725101252,-0.1031334953590239,12.5,0.01,1
21894,2020-02-15,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,11.2,-2.9,32.0,980.3,1034.6,0.2,0.6070944987527787,-0.02889346293093635,4.6,0.0,0
21895,2020-02-16,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,26.3,16.0,37.0,969.4,1022.1,16.1,0.6494886414460505,-0.21520213045742895,2.4,0.0,0
21896,2020-02-17,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,31.9,19.0,39.9,970.7,1023.0,23.3,0.7020361713318678,-16.66854925203021,5.4,0.0,0
21897,2020-02-18,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,29.4,23.0,39.9,972.7,1026.2,23.3,0.7770169329480092,-0.6410980481550168,6.6,0.0,1
21898,2020-02-19,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,32.8,26.1,36.0,969.5,1022.9,24.2,0.7030091896184756,2.1635081873536266,10.5,0.27,1
21899,2020-02-20,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,21.7,16.0,36.0,976.6,1029.7,10.9,0.6268582645435236,-0.0948421512145644,8.2,0.0,0
21900,2020-02-21,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,18.7,10.9,30.0,977.8,1031.3,6.1,0.5743389493682571,-0.05924089523912361,6.3,0.0,1
21901,2020-02-22,US,New York,0.0,0.0,42.16570000000001,-74.94809999999998,27.1,10.9,41.0,971.8,1024.6,9.2,0.4639889443059449,-0.18484537295837708,6.8,0.0,0
